model	deposition_date	method	resolution	distance_mean	distance_median
6bzo	2017-12-25	ELECTRON MICROSCOPY	None	1.5218900924153649	1.522293811890267
6rw8	2019-06-04	ELECTRON MICROSCOPY	None	1.5218788318071204	1.5217307097781645
5vkq	2017-04-22	ELECTRON MICROSCOPY	None	1.522156954847763	1.5222730864024059
5lk7	2016-07-21	ELECTRON MICROSCOPY	None	1.5209865240854838	1.520633583516224
3ja8	2015-05-09	ELECTRON MICROSCOPY	None	1.518873521803926	1.5185104022512186
6jt1	2019-04-08	ELECTRON MICROSCOPY	None	1.5230717935992104	1.5232128160336318
6pza	2019-07-31	ELECTRON MICROSCOPY	None	1.5216362359520899	1.5217281898028159
3jcf	2015-12-11	ELECTRON MICROSCOPY	None	1.5253836858643461	1.5252198321806332
6u9v	2019-09-09	ELECTRON MICROSCOPY	None	1.5228124751964347	1.5231180235080921
6ui6	2019-09-30	ELECTRON MICROSCOPY	None	1.5190508903873243	1.519150500632209
5k10	2016-05-17	ELECTRON MICROSCOPY	None	1.5188555385478335	1.5188811995502691
6n0g	2018-11-07	ELECTRON MICROSCOPY	None	1.519924897724471	1.52013054952982
6bcl	2017-10-20	ELECTRON MICROSCOPY	None	1.52048162172324	1.5205520766784208
5w5f	2017-06-15	ELECTRON MICROSCOPY	None	1.519681291384116	1.5195374704350062
6c9k	2018-01-26	ELECTRON MICROSCOPY	None	1.5285678772899807	1.5271690325428315
6baa	2017-10-12	ELECTRON MICROSCOPY	None	1.5210006679171229	1.5211133771146215
6e1k	2018-07-10	ELECTRON MICROSCOPY	None	1.516659434611548	1.517917058315558
5u9g	2016-12-16	ELECTRON MICROSCOPY	None	1.5231050570631417	1.5229719006996396
6s47	2019-06-26	ELECTRON MICROSCOPY	None	1.5191807356354674	1.519283845875873
6sk5	2019-08-14	ELECTRON MICROSCOPY	None	1.5116295876625776	1.5120723742350233
6rd4	2019-04-12	ELECTRON MICROSCOPY	None	1.5164421810896704	1.5166710408109416
6rds	2019-04-12	ELECTRON MICROSCOPY	None	1.520611609727837	1.5207804282813142
6r4r	2019-03-23	ELECTRON MICROSCOPY	None	1.5208326689801743	1.5208128745690654
6ncv	2018-12-12	ELECTRON MICROSCOPY	None	1.518910245485217	1.5189602799511714
3j9c	2014-12-25	ELECTRON MICROSCOPY	None	1.5240771929911519	1.5243788558258142
6c6s	2018-01-19	ELECTRON MICROSCOPY	None	1.5196786451007276	1.5198275534549104
4ci0	2013-12-05	ELECTRON MICROSCOPY	None	1.5139671841474374	1.5139213728052505
5z62	2018-01-22	ELECTRON MICROSCOPY	None	1.5204846119179898	1.5206679813064599
3jb2	2015-07-06	ELECTRON MICROSCOPY	None	1.5231423161180582	1.523424620147174
5lzs	2016-10-02	ELECTRON MICROSCOPY	None	1.5250102052946848	1.5255991475179442
6id1	2018-09-07	ELECTRON MICROSCOPY	None	1.5244418318761503	1.5240586040592563
6re5	2019-04-12	ELECTRON MICROSCOPY	None	1.519155548756248	1.5193301407330384
6mup	2018-10-23	ELECTRON MICROSCOPY	None	1.5175923031256158	1.5177892244261582
6n37	2018-11-14	ELECTRON MICROSCOPY	None	1.5183015480194448	1.5177479407861685
6ne3	2018-12-16	ELECTRON MICROSCOPY	None	1.5201808407380053	1.5203232020712523
6que	2019-02-27	ELECTRON MICROSCOPY	None	1.519034410873455	1.5192121945369703
6tat	2019-10-30	ELECTRON MICROSCOPY	None	1.5240350007520993	1.524122211743701
3j9r	2015-02-17	ELECTRON MICROSCOPY	None	1.525338087785314	1.5258124351268991
6j3q	2019-01-05	ELECTRON MICROSCOPY	None	1.5217769148072051	1.5214146465626972
5wjt	2017-07-24	ELECTRON MICROSCOPY	None	1.518223463535653	1.5181481338129208
6nud	2019-01-31	ELECTRON MICROSCOPY	None	1.5229870049786343	1.5231833474428798
6cs3	2018-03-19	ELECTRON MICROSCOPY	None	1.517775583976262	1.5175758378067024
6cvm	2018-03-28	ELECTRON MICROSCOPY	None	1.5175798058430214	1.5177120093069387
6nue	2019-01-31	ELECTRON MICROSCOPY	None	1.5230547667761734	1.5232273636602374
3jar	2015-06-19	ELECTRON MICROSCOPY	None	1.5259838046298007	1.5254119175208949
6ezj	2017-11-15	ELECTRON MICROSCOPY	None	1.5210419599432272	1.5212550490577805
5n61	2017-02-14	ELECTRON MICROSCOPY	None	1.518549407216994	1.5178621697821566
6btm	2017-12-07	ELECTRON MICROSCOPY	None	1.5188997158731696	1.5194289561759344
6pzk	2019-08-01	ELECTRON MICROSCOPY	None	1.529097176217975	1.5291353009398359
6acc	2018-07-26	ELECTRON MICROSCOPY	None	1.522726175013187	1.5226745064935427
6nqb	2019-01-20	ELECTRON MICROSCOPY	None	1.5216781818816207	1.5215853538535664
6kzp	2019-09-25	ELECTRON MICROSCOPY	None	1.5217563159805254	1.5218292300072178
6idf	2018-09-09	ELECTRON MICROSCOPY	None	1.5235821705208572	1.5236132559354352
3j8f	2014-10-20	ELECTRON MICROSCOPY	None	1.5303127763246656	1.5303423195972445
3j9o	2015-02-11	ELECTRON MICROSCOPY	None	1.5228768050934236	1.5230709495949732
5o2r	2017-05-22	ELECTRON MICROSCOPY	None	1.5189544251025962	1.5189597498796346
6ncl	2018-12-11	ELECTRON MICROSCOPY	None	1.5146232358558311	1.5150486908701744
6fbs	2017-12-19	ELECTRON MICROSCOPY	None	1.5189420557278683	1.519069575926945
6suf	2019-09-13	ELECTRON MICROSCOPY	None	1.5122978511259286	1.512396577076027
5vn8	2017-04-28	ELECTRON MICROSCOPY	None	1.5214132577184574	1.5212388301880229
6ifz	2018-09-21	ELECTRON MICROSCOPY	None	1.5203472642056641	1.5204252748139706
6rku	2019-04-30	ELECTRON MICROSCOPY	None	1.5220799125595537	1.5221901989268614
6px1	2019-07-24	ELECTRON MICROSCOPY	None	1.521661652792461	1.5218123578647373
6mb3	2018-08-29	ELECTRON MICROSCOPY	None	1.5136809854970694	1.5138763294456923
6po2	2019-07-03	ELECTRON MICROSCOPY	None	1.520757112233954	1.520739610550008
6n9u	2018-12-04	ELECTRON MICROSCOPY	None	1.5220442100383529	1.5223111782051901
6jcs	2019-01-30	ELECTRON MICROSCOPY	None	1.5196895906650136	1.5196859911315792
6nrv	2019-01-24	ELECTRON MICROSCOPY	None	1.519625558458389	1.520199211278117
5vt0	2017-05-15	ELECTRON MICROSCOPY	None	1.5207719903862038	1.5209404515762819
6n7p	2018-11-27	ELECTRON MICROSCOPY	None	1.5213070184220785	1.5217632043867895
6o72	2019-03-07	ELECTRON MICROSCOPY	None	1.521638922151231	1.521343167222708
5lcw	2016-06-22	ELECTRON MICROSCOPY	None	1.527838581061792	1.528742223917571
6jcw	2019-01-30	ELECTRON MICROSCOPY	None	1.519925838595871	1.5200997040521753
6qm7	2019-02-01	ELECTRON MICROSCOPY	None	1.5267746622873337	1.5275565420606134
5ij0	2016-03-01	ELECTRON MICROSCOPY	None	1.5252744533855127	1.5251543714403595
6o6c	2019-03-05	ELECTRON MICROSCOPY	None	1.5193266706698505	1.5192158150299626
6qq6	2019-02-17	ELECTRON MICROSCOPY	None	1.5219682904902339	1.5221213300005374
5u07	2016-11-23	ELECTRON MICROSCOPY	None	1.5197636773185905	1.5198296760433871
5lnk	2016-08-04	ELECTRON MICROSCOPY	None	1.5203909119669834	1.5205753937641475
6j8j	2019-01-19	ELECTRON MICROSCOPY	None	1.5183603235617051	1.5187202257592867
6rql	2019-05-16	ELECTRON MICROSCOPY	None	1.5197803793960711	1.5197865657701743
6ifk	2018-09-20	ELECTRON MICROSCOPY	None	1.5201779720459137	1.5202021993213055
6jcz	2019-01-30	ELECTRON MICROSCOPY	None	1.5210031890072155	1.5214170946357337
5xwy	2017-06-30	ELECTRON MICROSCOPY	None	1.5201354451891422	1.5196163299733723
6e1m	2018-07-10	ELECTRON MICROSCOPY	None	1.516128710512926	1.5169473667636142
6p5k	2019-05-30	ELECTRON MICROSCOPY	None	1.533752827260335	1.5345873431480215
6j40	2019-01-07	ELECTRON MICROSCOPY	None	1.5182005219386918	1.518590475967613
5va2	2017-03-24	ELECTRON MICROSCOPY	None	1.5322996015345824	1.5323984282321512
5xon	2017-05-29	ELECTRON MICROSCOPY	None	1.5230186250661848	1.523092121796737
6n52	2018-11-20	ELECTRON MICROSCOPY	None	1.5228738643607422	1.5230074783952228
5ylz	2017-10-20	ELECTRON MICROSCOPY	None	1.5224944667359952	1.5245930631052311
6mut	2018-10-23	ELECTRON MICROSCOPY	None	1.5192001269529682	1.5191113469968167
3jct	2016-03-09	ELECTRON MICROSCOPY	None	1.530108174748356	1.5305196158437693
6mcc	2018-08-31	ELECTRON MICROSCOPY	None	1.5212484183687776	1.5213918330062626
6j8g	2019-01-19	ELECTRON MICROSCOPY	None	1.5178174109203721	1.5180839524408454
5a2q	2015-05-21	ELECTRON MICROSCOPY	None	1.5226077163617597	1.5234839144423489
6nbq	2018-12-09	ELECTRON MICROSCOPY	None	1.5202119630754518	1.5202939616058533
6n07	2018-11-06	ELECTRON MICROSCOPY	None	1.5200718925487426	1.5202638299273274
6ouo	2019-05-05	ELECTRON MICROSCOPY	None	1.5188493824373368	1.518868944333207
6psy	2019-07-14	ELECTRON MICROSCOPY	None	1.522282443078786	1.5222318530198478
6ri9	2019-04-23	ELECTRON MICROSCOPY	None	1.5157409228311722	1.516006640278879
6rdt	2019-04-12	ELECTRON MICROSCOPY	None	1.519044517825184	1.5192540983683775
6hrm	2018-09-27	ELECTRON MICROSCOPY	None	1.520730041928964	1.5209803412036556
6dt0	2018-06-14	ELECTRON MICROSCOPY	None	1.5212616947643036	1.5212416595666332
6rdq	2019-04-12	ELECTRON MICROSCOPY	None	1.5207834976788375	1.520861792260697
6igz	2018-09-27	ELECTRON MICROSCOPY	None	1.5185933175898252	1.5188262766701641
6mgw	2018-09-15	ELECTRON MICROSCOPY	None	1.5161980152577246	1.5165522460853134
5gao	2015-12-15	ELECTRON MICROSCOPY	None	1.529387539962269	1.5298005434170114
5mxn	2017-01-23	ELECTRON MICROSCOPY	None	1.5199507452514904	1.5201558006215705
6j9e	2019-01-22	ELECTRON MICROSCOPY	None	1.5233301288282295	1.5234960670095115
6nym	2019-02-11	ELECTRON MICROSCOPY	None	1.521524884444082	1.521527559186079
6cdi	2018-02-08	ELECTRON MICROSCOPY	None	1.5204657541904674	1.5205254434287365
6h9c	2018-08-03	ELECTRON MICROSCOPY	None	1.518126819159182	1.5182320397677744
6szs	2019-10-02	ELECTRON MICROSCOPY	None	1.5194890437045863	1.519544116370271
5x8p	2017-03-03	ELECTRON MICROSCOPY	None	1.5213562872657929	1.5217974715397162
6c70	2018-01-19	ELECTRON MICROSCOPY	None	1.5166905893460176	1.5171146713832875
6dqv	2018-06-11	ELECTRON MICROSCOPY	None	1.522642041159775	1.5227488825605668
5apo	2015-09-17	ELECTRON MICROSCOPY	None	1.5227108333879635	1.522634023238978
6o7h	2019-03-07	ELECTRON MICROSCOPY	None	1.5228463969296977	1.522478443420236
6bcu	2017-10-20	ELECTRON MICROSCOPY	None	1.5321531024819512	1.5322959496992268
6jq0	2019-03-28	ELECTRON MICROSCOPY	None	1.520203805917193	1.5199613077511225
6az3	2017-09-09	ELECTRON MICROSCOPY	None	1.5198363191054767	1.5199857089618363
5gjw	2016-07-02	ELECTRON MICROSCOPY	None	1.5185444582958358	1.5185877602421791
6s8n	2019-07-10	ELECTRON MICROSCOPY	None	1.5218288972617025	1.5217608547796975
6orl	2019-04-30	ELECTRON MICROSCOPY	None	1.5176969310244484	1.5178815466698694
6v10	2019-11-19	ELECTRON MICROSCOPY	None	1.517201267938104	1.5174039897100686
5wj9	2017-07-21	ELECTRON MICROSCOPY	None	1.5322931823705592	1.5327046397120054
3jaf	2015-06-08	ELECTRON MICROSCOPY	None	1.5248856762840708	1.5248795697288509
6hrb	2018-09-26	ELECTRON MICROSCOPY	None	1.5188434124034487	1.5190577137284609
6off	2019-03-29	ELECTRON MICROSCOPY	None	1.5183337488565436	1.518399685075699
6j8i	2019-01-19	ELECTRON MICROSCOPY	None	1.5183513144075496	1.5187202257592867
5jut	2016-05-10	ELECTRON MICROSCOPY	None	1.5629637903354074	1.563662300835773
6rdu	2019-04-12	ELECTRON MICROSCOPY	None	1.519044517825184	1.5192540983683775
5yu8	2017-11-21	ELECTRON MICROSCOPY	None	1.521118012961836	1.5215984082851803
6n28	2018-11-12	ELECTRON MICROSCOPY	None	1.5221006142762028	1.5222385302078545
6ptj	2019-07-15	ELECTRON MICROSCOPY	None	1.5202754390359596	1.5201408941561594
6oo3	2019-04-22	ELECTRON MICROSCOPY	None	1.5223196231453535	1.5225974176742836
6rdk	2019-04-12	ELECTRON MICROSCOPY	None	1.521192146142541	1.5213198488683068
5h1s	2016-10-11	ELECTRON MICROSCOPY	None	1.5180598642315426	1.5179770714236227
6qti	2019-02-25	ELECTRON MICROSCOPY	None	1.5218383495308685	1.5220023147579829
5t5h	2016-08-31	ELECTRON MICROSCOPY	None	nan	1.4958639878295936
6cb8	2018-02-02	ELECTRON MICROSCOPY	None	1.5225344524213282	1.5227029519599018
5z1w	2017-12-28	ELECTRON MICROSCOPY	None	1.5181154321459474	1.5185296172748168
6evz	2017-11-03	ELECTRON MICROSCOPY	None	1.521416761452561	1.521622312863657
6r69	2019-03-26	ELECTRON MICROSCOPY	None	1.52130846092616	1.5216561376274287
6nb3	2018-12-06	ELECTRON MICROSCOPY	None	1.520820849785201	1.5205512445631602
6d7w	2018-04-25	ELECTRON MICROSCOPY	None	1.522302299071961	1.5220104949001338
3jd3	2016-03-28	ELECTRON MICROSCOPY	None	1.5173272533724027	1.5174961911249816
6ot5	2019-05-02	ELECTRON MICROSCOPY	None	1.5208795369500034	1.5210268506603497
6n1h	2018-11-08	ELECTRON MICROSCOPY	None	1.5225602394044646	1.5218101160481894
3jas	2015-06-19	ELECTRON MICROSCOPY	None	1.5253576752086353	1.5252061896377294
6r0w	2019-03-13	ELECTRON MICROSCOPY	None	1.5170669383734152	1.5177428122184597
6akt	2018-09-03	ELECTRON MICROSCOPY	None	1.5204659006947239	1.5206183244592613
6tdy	2019-11-10	ELECTRON MICROSCOPY	None	1.5199517365246007	1.520310797082706
6olg	2019-04-16	ELECTRON MICROSCOPY	None	1.521172737436506	1.5212077813229263
5h5u	2016-11-09	ELECTRON MICROSCOPY	None	1.527242097697216	1.5276850123756023
6gy6	2018-06-28	ELECTRON MICROSCOPY	None	1.5201224163921887	1.5200230811016664
5ftl	2016-01-14	ELECTRON MICROSCOPY	None	1.518665285612394	1.5184490632250545
6tz0	2019-08-09	ELECTRON MICROSCOPY	None	1.5218688013297323	1.5217964897185752
6v1q	2019-11-20	ELECTRON MICROSCOPY	None	1.5195007943684222	1.519717898831224
6rdj	2019-04-12	ELECTRON MICROSCOPY	None	1.5187166881433602	1.5188883748385074
6rdv	2019-04-12	ELECTRON MICROSCOPY	None	1.518803943333254	1.5190264617564988
6m99	2018-08-23	ELECTRON MICROSCOPY	None	1.520606356929134	1.5205141614341438
6rjf	2019-04-26	ELECTRON MICROSCOPY	None	1.4989908251633617	1.4989373843981613
6gyn	2018-06-30	ELECTRON MICROSCOPY	None	1.5207458479954397	1.5208656706118986
5ij9	2016-03-01	ELECTRON MICROSCOPY	None	1.5250888600199854	1.5251751306655668
6kad	2019-06-21	ELECTRON MICROSCOPY	None	1.5191438807738542	1.519312362761389
6oee	2019-03-27	ELECTRON MICROSCOPY	None	1.5207668504924643	1.5204768114898695
6v12	2019-11-19	ELECTRON MICROSCOPY	None	1.5174818392609482	1.517661488391132
6eti	2017-10-26	ELECTRON MICROSCOPY	None	1.5195678981001346	1.5198177642449038
6mlm	2018-09-27	ELECTRON MICROSCOPY	None	1.5213084425252732	1.5215235841746424
6rda	2019-04-12	ELECTRON MICROSCOPY	None	1.5165514393434967	1.5165712203234798
3jb8	2015-08-04	ELECTRON MICROSCOPY	None	1.5198597551724102	1.519507984895462
6n2z	2018-11-14	ELECTRON MICROSCOPY	None	1.5217304583698061	1.521876255274924
5kuf	2016-07-13	ELECTRON MICROSCOPY	None	1.517603988389958	1.5178846690725698
6q05	2019-08-01	ELECTRON MICROSCOPY	None	1.5103883340667923	1.5102261823779075
6r87	2019-03-31	ELECTRON MICROSCOPY	None	1.5174958513185612	1.5176528277641905
3j7z	2014-08-27	ELECTRON MICROSCOPY	None	nan	1.5217757712667395
6s6v	2019-07-03	ELECTRON MICROSCOPY	None	1.5189057227601235	1.518812340122557
6gsh	2018-06-14	ELECTRON MICROSCOPY	None	1.519338964655527	1.5192841407976312
6ot0	2019-05-02	ELECTRON MICROSCOPY	None	1.5314178706446884	1.5315795707682873
3jcl	2015-12-21	ELECTRON MICROSCOPY	None	1.5183138661716202	1.5184583094423
6qik	2019-01-20	ELECTRON MICROSCOPY	None	1.5164536096797552	1.516365754871261
6bwi	2017-12-15	ELECTRON MICROSCOPY	None	1.5202562581386205	1.5202543474954993
6ijz	2018-10-12	ELECTRON MICROSCOPY	None	1.5209902617296507	1.5210660328340753
6oy3	2019-05-14	ELECTRON MICROSCOPY	None	1.5209805811056727	1.5204479370666224
6e9e	2018-08-01	ELECTRON MICROSCOPY	None	1.5217548078365066	1.521878679656016
6jxr	2019-04-24	ELECTRON MICROSCOPY	None	1.5211131211531004	1.5209844436474877
6ads	2018-08-02	ELECTRON MICROSCOPY	None	1.5192750014259817	1.5195177651937182
6otf	2019-05-03	ELECTRON MICROSCOPY	None	1.5213678211353907	1.5210301436750093
6mte	2018-10-19	ELECTRON MICROSCOPY	None	1.5198273522499104	1.5200044752680988
5lzx	2016-10-02	ELECTRON MICROSCOPY	None	1.526410186154161	1.5269133161444508
3jb3	2015-07-06	ELECTRON MICROSCOPY	None	1.5233234717833481	1.523623494661962
6ows	2019-05-10	ELECTRON MICROSCOPY	None	1.5189002804271372	1.519401314746394
6enj	2017-10-05	ELECTRON MICROSCOPY	None	1.5232365119103655	1.5232377755087387
5vfo	2017-04-08	ELECTRON MICROSCOPY	None	1.5183910622168624	1.5184092226609853
5nej	2017-03-10	ELECTRON MICROSCOPY	None	1.5190306997700371	1.518911025009649
6hre	2018-09-26	ELECTRON MICROSCOPY	None	1.5217968111295639	1.5207357658877914
6h5i	2018-07-24	ELECTRON MICROSCOPY	None	1.5224579261454856	1.5227735019550805
4udv	2014-12-11	ELECTRON MICROSCOPY	None	1.5207211453804996	1.5217556043755818
3jck	2015-12-20	ELECTRON MICROSCOPY	None	1.5149459776296998	1.515631643726131
5lii	2016-07-14	ELECTRON MICROSCOPY	None	1.517292003772595	1.5177327264004186
5m1j	2016-10-07	ELECTRON MICROSCOPY	None	1.5230765004970401	1.5231115408939095
6rey	2019-04-12	ELECTRON MICROSCOPY	None	1.519396324635932	1.5194560725865431
5yi5	2017-10-02	ELECTRON MICROSCOPY	None	1.5188740621524401	1.5189639563150368
6k7i	2019-06-07	ELECTRON MICROSCOPY	None	1.5194205970982344	1.5197788284441582
3jcu	2016-03-10	ELECTRON MICROSCOPY	None	1.5149051888900085	1.5148688991494021
5y88	2017-08-20	ELECTRON MICROSCOPY	None	1.5227002566966246	1.524244494006297
6muo	2018-10-23	ELECTRON MICROSCOPY	None	1.5208128604986482	1.5208525283225838
6qxf	2019-03-07	ELECTRON MICROSCOPY	None	1.5231499326753943	1.5232174725541379
6rw9	2019-06-04	ELECTRON MICROSCOPY	None	1.5206467701056565	1.520591356010351
6rdo	2019-04-12	ELECTRON MICROSCOPY	None	1.5190117186957277	1.519258803944975
5h1q	2016-10-11	ELECTRON MICROSCOPY	None	1.519878686885311	1.5196760181301416
6sgw	2019-08-05	ELECTRON MICROSCOPY	None	1.52178284858506	1.5217692566568677
6cp6	2018-03-13	ELECTRON MICROSCOPY	None	1.519491720401045	1.5195203102536992
6o1p	2019-02-21	ELECTRON MICROSCOPY	None	1.5180314365488488	1.518483788841443
6msh	2018-10-16	ELECTRON MICROSCOPY	None	1.5199819174838258	1.5198417163550895
6gml	2018-05-27	ELECTRON MICROSCOPY	None	nan	1.5213183298560264
6c1g	2018-01-04	ELECTRON MICROSCOPY	None	1.5213886838540647	1.5215421593809804
6r70	2019-03-28	ELECTRON MICROSCOPY	None	1.520542930482709	1.5207013125430864
6nqa	2019-01-19	ELECTRON MICROSCOPY	None	1.5216422075049465	1.521648940797876
6cvn	2018-03-28	ELECTRON MICROSCOPY	None	1.5225322128662138	1.5228329198950927
6ro4	2019-05-10	ELECTRON MICROSCOPY	None	1.5222340064748512	1.522187490418226
6j8h	2019-01-19	ELECTRON MICROSCOPY	None	1.5178311849385988	1.5180933522949167
6c9i	2018-01-26	ELECTRON MICROSCOPY	None	1.5050017597468373	1.5054527910957798
6rwe	2019-06-04	ELECTRON MICROSCOPY	None	1.5196391112376357	1.5197020043031206
6p7m	2019-06-06	ELECTRON MICROSCOPY	None	1.5207593653275857	1.5208092198141983
6rd6	2019-04-12	ELECTRON MICROSCOPY	None	1.5224458676406045	1.5225575355571128
6hiz	2018-08-31	ELECTRON MICROSCOPY	None	1.523033430617091	1.5233291749844902
3ja7	2015-04-21	ELECTRON MICROSCOPY	None	1.5238907476478134	1.524839559494768
6nq1	2019-01-18	ELECTRON MICROSCOPY	None	1.5192355478029278	1.519078156086783
